mh_2;mh_1;d;err;phhinit;md_0;md_1;pdhinit;time;phh1;pdh0;vh_1;pdh1;vd_1;vd_0;rdd;rhd;rhh;vh_2;f_0;phh2;f_1;file
0.6;0.05;0.1;0;0.5;0.525;1;0.5;2289037;0.625857;0.523952;1.46127;0.999;0.547883;0.95539;0.385401;0.413153;0.29036;1.00357;2.08921e-06;0.9999;0.000148517;./core_1206/iter_freqdep_10_12_2016_153622_834637761
0.6;0.05;0.1;0.02;0.5;0.525;1;0.5;83402;0.999933;0.999008;1.47483;0.999962;0.544984;0.993465;0.48493;0.304838;0.290363;1.00356;4.07839e-10;0.9999;0.000128105;./core_1206/iter_freqdep_10_12_2016_153631_24611069
0.6;0.05;0.5;0;0.5;0.525;1;0.5;1697060;0.808825;0.51789;1.48769;0.999;0.575361;0.843126;0.213559;0.180993;0.142872;1.01161;4.05404e-07;0.9999;0.000134296;./core_1207/iter_freqdep_10_12_2016_153620_748818663
0.6;0.05;0.5;0.02;0.5;0.525;1;0.5;52035;0.999918;0.999013;1.50891;0.999927;0.574332;0.952792;0.258675;0.150011;0.142875;1.00998;5.42452e-10;0.9999;0.000129999;./core_1207/iter_freqdep_10_12_2016_153626_376353141
0.6;0.05;1;0;0.5;0.525;1;0.5;1744624;0.999;0.50813;1.54779;0.999;0.60926;0.770836;0;0;0;1.01587;5.72743e-10;0.9999;0.00012013;./core_1208/iter_freqdep_10_12_2016_153619_643086176
0.6;0.05;1;0.02;0.5;0.525;1;0.5;38449;0.999986;0.999014;1.54008;0.999986;0.606375;0.880475;0;0;0;1.01066;7.27701e-10;0.9999;0.00013199;./core_1208/iter_freqdep_10_12_2016_153625_414064220
0.625;0.05;0.1;0;0.5;0.525;1;0.5;2187899;0.621788;0.523994;1.46207;0.999;0.549741;0.959944;0.385967;0.414051;0.29036;1.00214;2.20809e-06;0.9999;0.000155293;./core_1209/iter_freqdep_10_12_2016_153627_160005309
0.625;0.05;0.1;0.02;0.5;0.525;1;0.5;82027;0.999957;0.999009;1.47478;0.999935;0.546626;0.996556;0.603067;0.304833;0.290363;1.00187;4.20878e-10;0.9999;0.000133489;./core_1209/iter_freqdep_10_12_2016_153634_127223089
0.625;0.05;0.5;0;0.5;0.525;1;0.5;1616532;0.802091;0.518261;1.49004;0.999;0.584305;0.860997;0.214029;0.181746;0.142872;1.00489;4.40054e-07;0.9999;0.000140877;./core_1210/iter_freqdep_10_12_2016_153620_91950394
0.625;0.05;0.5;0.02;0.5;0.525;1;0.5;53298;0.999952;0.999015;1.50811;0.999935;0.582103;0.965939;0.25182;0.150015;0.142875;1.00137;5.68671e-10;0.9999;0.000135289;./core_1210/iter_freqdep_10_12_2016_153625_323309555
0.625;0.05;1;0;0.5;0.525;1;0.5;1693429;0.999;0.50845;1.55232;0.999;0.626721;0.800331;0;0;0;1.00316;5.9666e-10;0.9999;0.00012514;./core_1211/iter_freqdep_10_12_2016_153622_198471568
0.625;0.05;1;0.02;0.5;0.525;1;0.5;39953;0.999983;0.999014;1.53896;0.999983;0.62147;0.902408;0;0;0;0.994388;7.53539e-10;0.9999;0.000137216;./core_1211/iter_freqdep_10_12_2016_153627_73801439
0.65;0.05;0.1;0;0.5;0.525;1;0.5;2094712;0.617688;0.524035;1.46284;0.999;0.551579;0.964476;0.386534;0.414953;0.29036;1.0007;2.33006e-06;0.9999;0.000162129;./core_1212/iter_freqdep_10_12_2016_153625_51423816
0.65;0.05;0.1;0.02;0.5;0.525;1;0.5;80847;0.999934;0.99901;1.4747;0.999982;0.548248;0.999611;0.409562;0.304862;0.290363;1.00016;4.31524e-10;0.9999;0.000138864;./core_1212/iter_freqdep_10_12_2016_153631_567678728
0.65;0.05;0.5;0;0.5;0.525;1;0.5;1543804;0.795051;0.51864;1.49214;0.999;0.593012;0.878659;0.214521;0.182526;0.142873;0.998057;4.77271e-07;0.9999;0.00014761;./core_1213/iter_freqdep_10_12_2016_153621_589967292
0.65;0.05;0.5;0.02;0.5;0.525;1;0.5;54871;0.999934;0.999011;1.50718;0.999985;0.589687;0.978773;0.130079;0.150024;0.142875;0.992811;5.93092e-10;0.9999;0.000140575;./core_1213/iter_freqdep_10_12_2016_153626_866973772
0.65;0.05;1;0;0.5;0.525;1;0.5;1657462;0.999;0.508764;1.55594;0.999;0.643421;0.829246;0;0;0;0.990261;6.2058e-10;0.9999;0.000130151;./core_1214/iter_freqdep_10_12_2016_153623_364309394
0.65;0.05;1;0.02;0.5;0.525;1;0.5;41774;0.999911;0.99902;1.53756;0.999911;0.635951;0.923457;0;0;0;0.978429;7.78138e-10;0.9999;0.000142349;./core_1214/iter_freqdep_10_12_2016_153628_127718128
0.675;0.05;0.1;0;0.5;0.525;1;0.5;2008582;0.613555;0.524074;1.46359;0.999;0.553399;0.968988;0.387104;0.415858;0.29036;0.999226;2.45522e-06;0.9999;0.000169026;./core_1215/iter_freqdep_10_12_2016_153621_431937021
0.675;0.05;0.1;0.02;0.5;0.525;1;0.5;79846;0.9999;0.99901;1.4746;0.999941;0.549856;1.00264;0.718612;0.304866;0.290364;0.998441;4.49075e-10;0.9999;0.000144257;./core_1215/iter_freqdep_10_12_2016_153628_481761870
0.675;0.05;0.5;0;0.5;0.525;1;0.5;1477919;0.787683;0.519027;1.49402;0.999;0.601485;0.89611;0.215038;0.183332;0.142873;0.991115;5.17308e-07;0.9999;0.00015451;./core_1216/iter_freqdep_10_12_2016_153625_416485680
0.675;0.05;0.5;0.02;0.5;0.525;1;0.5;56798;0.999981;0.999013;1.50615;0.999965;0.597092;0.991311;0.182639;0.150014;0.142875;0.984319;6.04729e-10;0.9999;0.00014574;./core_1216/iter_freqdep_10_12_2016_153630_620391447
0.675;0.05;1;0;0.5;0.525;1;0.5;1636410;0.999;0.509071;1.55872;0.999;0.659382;0.857583;0;0;0;0.97722;6.44505e-10;0.9999;0.000135163;./core_1217/iter_freqdep_10_12_2016_153624_510986594
0.675;0.05;1;0.02;0.5;0.525;1;0.5;43967;0.9999;0.999013;1.53601;0.9999;0.6499;0.943716;0;0;0;0.962852;8.02044e-10;0.9999;0.000147439;./core_1217/iter_freqdep_10_12_2016_153628_367944789
0.7;0.05;0.1;0;0.5;0.525;1;0.5;1928738;0.609389;0.524113;1.46433;0.999;0.555202;0.973483;0.387677;0.416766;0.29036;0.997736;2.58365e-06;0.9999;0.000175985;./core_1218/iter_freqdep_10_12_2016_153626_278639244
0.7;0.05;0.1;0.02;0.5;0.525;1;0.5;79011;0.999994;0.999008;1.47447;0.99999;0.55145;1.00564;0.432155;0.304901;0.290364;0.996712;4.70295e-10;0.9999;0.000149667;./core_1218/iter_freqdep_10_12_2016_153632_532470158
0.7;0.05;0.5;0;0.5;0.525;1;0.5;1418071;0.779962;0.519423;1.49568;0.999;0.609719;0.91334;0.21558;0.184168;0.142873;0.984064;5.60452e-07;0.9999;0.000161596;./core_1219/iter_freqdep_10_12_2016_153626_272688332
0.7;0.05;0.5;0.02;0.5;0.525;1;0.5;59136;0.999978;0.999009;1.50501;0.999971;0.604327;1.00356;0.166548;0.150007;0.142875;0.975896;6.31372e-10;0.9999;0.000150965;./core_1219/iter_freqdep_10_12_2016_153630_127782501
0.7;0.05;1;0;0.5;0.525;1;0.5;1630645;0.999;0.509373;1.56074;0.999;0.674627;0.885344;0;0;0;0.964086;6.68433e-10;0.9999;0.000140174;./core_1220/iter_freqdep_10_12_2016_153618_954743316
0.7;0.05;1;0.02;0.5;0.525;1;0.5;46611;0.99994;0.999015;1.53453;0.99994;0.663414;0.96336;0;0;0;0.947782;8.25398e-10;0.9999;0.000152516;./core_1220/iter_freqdep_10_12_2016_153623_538218908
0.725;0.05;0.1;0;0.5;0.525;1;0.5;1854525;0.605189;0.524151;1.46505;0.999;0.556989;0.977964;0.388251;0.417678;0.29036;0.996229;2.71544e-06;0.9999;0.00018301;./core_1221/iter_freqdep_10_12_2016_153625_460943515
0.725;0.05;0.1;0.02;0.5;0.525;1;0.5;78332;0.9999;0.999006;1.47432;0.999967;0.55303;1.00862;0.610329;0.304891;0.290364;0.994975;4.8664e-10;0.9999;0.000155062;./core_1221/iter_freqdep_10_12_2016_153631_610079147
0.725;0.05;0.5;0;0.5;0.525;1;0.5;1363541;0.771861;0.519828;1.49714;0.999;0.617716;0.930345;0.216151;0.185035;0.142873;0.976911;6.07031e-07;0.9999;0.000168888;./core_1222/iter_freqdep_10_12_2016_153622_11695341
0.725;0.05;0.5;0.02;0.5;0.525;1;0.5;61964;0.9999;0.999009;1.50384;0.999915;0.611411;1.01556;0.312236;0.149977;0.142875;0.967573;6.40604e-10;0.9999;0.00015606;./core_1222/iter_freqdep_10_12_2016_153626_554566831
0.725;0.05;1;0;0.5;0.525;1;0.5;1641329;0.999;0.509668;1.56203;0.999;0.689177;0.912534;0;0;0;0.950898;6.92364e-10;0.9999;0.000145186;./core_1223/iter_freqdep_10_12_2016_153620_112142308
0.725;0.05;1;0.02;0.5;0.525;1;0.5;49815;0.999938;0.99901;1.53315;0.999938;0.676538;0.982431;0;0;0;0.933206;8.47631e-10;0.9999;0.000157503;./core_1223/iter_freqdep_10_12_2016_153624_989562284
0.75;0.05;0.1;0;0.5;0.525;1;0.5;1785363;0.600954;0.524187;1.46576;0.999;0.558761;0.982431;0.388828;0.418593;0.29036;0.994707;2.85068e-06;0.9999;0.000190101;./core_1224/iter_freqdep_10_12_2016_153615_162287907
0.75;0.05;0.1;0.02;0.5;0.525;1;0.5;77801;0.99996;0.999007;1.47416;0.999998;0.554602;1.01158;0.335655;0.3049;0.290364;0.993236;5.03048e-10;0.9999;0.000160431;./core_1224/iter_freqdep_10_12_2016_153620_886119696
0.75;0.05;0.5;0;0.5;0.525;1;0.5;1313677;0.76335;0.520245;1.49844;0.999;0.62549;0.947142;0.216752;0.185937;0.142873;0.969685;6.57421e-07;0.9999;0.00017641;./core_1225/iter_freqdep_10_12_2016_153623_794198268
0.75;0.05;0.5;0.02;0.5;0.525;1;0.5;65387;0.999977;0.99901;1.50266;0.999914;0.618367;1.02733;0.300732;0.14996;0.142875;0.959378;6.57526e-10;0.9999;0.000161133;./core_1225/iter_freqdep_10_12_2016_153628_480351354
0.75;0.05;1;0;0.5;0.525;1;0.5;1670670;0.999;0.509956;1.56266;0.999;0.70305;0.939149;0;0;0;0.937685;7.163e-10;0.9999;0.000150199;./core_1226/iter_freqdep_10_12_2016_153624_512981774
0.75;0.05;1;0.02;0.5;0.525;1;0.5;53733;0.999979;0.999012;1.53203;0.999979;0.689366;1.00107;0;0;0;0.919205;8.68464e-10;0.9999;0.00016238;./core_1226/iter_freqdep_10_12_2016_153629_649411581
0.775;0.05;0.1;0;0.5;0.525;1;0.5;1720763;0.596683;0.524223;1.46647;0.999;0.560518;0.986885;0.389408;0.419512;0.29036;0.993171;2.98947e-06;0.9999;0.000197261;./core_1227/iter_freqdep_10_12_2016_153622_835292704
0.775;0.05;0.1;0.02;0.5;0.525;1;0.5;77411;0.999936;0.999008;1.47399;0.999998;0.556164;1.01452;0.326276;0.304893;0.290364;0.991498;5.17526e-10;0.9999;0.000165793;./core_1227/iter_freqdep_10_12_2016_153628_484358293
0.775;0.05;0.5;0;0.5;0.525;1;0.5;1267906;0.754397;0.520673;1.49962;0.999;0.633049;0.96374;0.217383;0.186876;0.142873;0.962402;7.12051e-07;0.9999;0.000184189;./core_1228/iter_freqdep_10_12_2016_153620_748176737
0.775;0.05;0.5;0.02;0.5;0.525;1;0.5;69550;0.999907;0.999007;1.50149;0.999994;0.625206;1.03891;0.103828;0.149966;0.142875;0.951317;6.77626e-10;0.9999;0.000166214;./core_1228/iter_freqdep_10_12_2016_153625_612853166
0.775;0.05;1;0;0.5;0.525;1;0.5;1722345;0.999;0.510239;1.56269;0.999;0.716273;0.965204;0;0;0;0.924486;7.40239e-10;0.9999;0.000155212;./core_1229/iter_freqdep_10_12_2016_153619_643310499
0.775;0.05;1;0.02;0.5;0.525;1;0.5;58589;0.999924;0.999009;1.53119;0.999924;0.701924;1.01933;0;0;0;0.905761;8.89055e-10;0.9999;0.00016726;./core_1229/iter_freqdep_10_12_2016_153624_349105748
0.8;0.05;0.1;0;0.5;0.525;1;0.5;1660284;0.592376;0.524257;1.46716;0.999;0.562261;0.991327;0.38999;0.420435;0.29036;0.99162;3.13191e-06;0.9999;0.000204493;./core_1230/iter_freqdep_10_12_2016_153627_158185190
0.8;0.05;0.1;0.02;0.5;0.525;1;0.5;77157;0.999912;0.999006;1.47381;0.999931;0.557714;1.01744;0.545843;0.304837;0.290364;0.989757;5.3409e-10;0.9999;0.000171175;./core_1230/iter_freqdep_10_12_2016_153633_17265970
0.8;0.05;0.5;0;0.5;0.525;1;0.5;1225700;0.744966;0.521114;1.50071;0.999;0.6404;0.980145;0.218049;0.187855;0.142873;0.955073;7.71418e-07;0.9999;0.000192257;./core_1231/iter_freqdep_10_12_2016_153620_109357135
0.8;0.05;0.5;0.02;0.5;0.525;1;0.5;74661;0.999918;0.99901;1.50039;0.999919;0.631946;1.05033;0.269523;0.149925;0.142875;0.943419;6.94078e-10;0.9999;0.000171186;./core_1231/iter_freqdep_10_12_2016_153624_648244914
0.8;0.05;1;0;0.5;0.525;1;0.5;1802376;0.999;0.510515;1.56213;0.999;0.72886;0.990693;0;0;0;0.911316;7.64181e-10;0.9999;0.000160225;./core_1232/iter_freqdep_10_12_2016_153625_769290954
0.8;0.05;1;0.02;0.5;0.525;1;0.5;64722;0.9999;0.999012;1.53067;0.9999;0.714258;1.03725;0;0;0;0.892876;9.08249e-10;0.9999;0.000172021;./core_1232/iter_freqdep_10_12_2016_153630_933137948
0.825;0.05;0.1;0;0.5;0.525;1;0.5;1603567;0.588032;0.52429;1.46785;0.999;0.56399;0.995758;0.390575;0.421363;0.29036;0.990056;3.27811e-06;0.9999;0.000211798;./core_1233/iter_freqdep_10_12_2016_153622_197467894
0.825;0.05;0.1;0.02;0.5;0.525;1;0.5;77037;0.999961;0.999009;1.47362;0.999919;0.559257;1.02035;0.64793;0.304848;0.290364;0.988015;5.52139e-10;0.9999;0.000176517;./core_1233/iter_freqdep_10_12_2016_153627_264539819
0.825;0.05;0.5;0;0.5;0.525;1;0.5;1186567;0.735021;0.521569;1.50174;0.999;0.647548;0.996363;0.218751;0.188876;0.142873;0.947709;8.36093e-07;0.9999;0.000200649;./core_1234/iter_freqdep_10_12_2016_153625_50139395
0.825;0.05;0.5;0.02;0.5;0.525;1;0.5;81018;0.999934;0.999009;1.49935;0.999906;0.638597;1.06159;0.297277;0.149908;0.142875;0.93568;7.12197e-10;0.9999;0.000176147;./core_1234/iter_freqdep_10_12_2016_153629_641102425
0.825;0.05;1;0;0.5;0.525;1;0.5;1920626;0.999;0.510785;1.56104;0.999;0.74083;1.01562;0;0;0;0.898194;7.88127e-10;0.9999;0.000165238;./core_1235/iter_freqdep_10_12_2016_153621_586058866
0.825;0.05;1;0.02;0.5;0.525;1;0.5;72663;0.999978;0.999012;1.53043;0.999978;0.726372;1.05486;0;0;0;0.880509;9.26628e-10;0.9999;0.000176749;./core_1235/iter_freqdep_10_12_2016_153626_833062849
0.85;0.05;0.1;0;0.5;0.525;1;0.5;1550225;0.583649;0.524323;1.46853;0.999;0.565703;1.00017;0.391163;0.422294;0.29036;0.988474;3.42817e-06;0.9999;0.000219178;./core_1236/iter_freqdep_10_12_2016_153623_314084011
0.85;0.05;0.1;0.02;0.5;0.525;1;0.5;77048;0.999943;0.999007;1.47342;0.999931;0.560788;1.02324;0.587299;0.304851;0.290364;0.98627;5.70924e-10;0.9999;0.000181889;./core_1236/iter_freqdep_10_12_2016_153628_166901626
0.85;0.05;0.5;0;0.5;0.525;1;0.5;1150014;0.72452;0.522041;1.50274;0.999;0.6545;1.0124;0.219492;0.189944;0.142873;0.940322;9.06735e-07;0.9999;0.000209408;./core_1237/iter_freqdep_10_12_2016_153621_432258838
0.85;0.05;0.5;0.02;0.5;0.525;1;0.5;89071;0.99991;0.99901;1.49841;0.999937;0.645171;1.07272;0.231628;0.1499;0.142875;0.928113;7.25562e-10;0.9999;0.000181037;./core_1237/iter_freqdep_10_12_2016_153625_244249461
0.85;0.05;1;0;0.5;0.525;1;0.5;1940297;0.983934;0.511048;1.55779;0.983934;0.750473;1.03844;0;0;0;0.885138;8.55399e-10;0.9999;0.000174734;./core_1238/iter_freqdep_10_12_2016_153625_416062361
0.85;0.05;1;0.02;0.5;0.525;1;0.5;83295;0.999934;0.99901;1.53052;0.999934;0.738313;1.07222;0;0;0;0.868665;9.44465e-10;0.9999;0.000181442;./core_1238/iter_freqdep_10_12_2016_153630_713923065
0.875;0.05;0.1;0;0.5;0.525;1;0.5;1500006;0.579227;0.524354;1.46921;0.999;0.5674;1.00457;0.391754;0.42323;0.29036;0.986879;3.58222e-06;0.9999;0.000226637;./core_1239/iter_freqdep_10_12_2016_153624_510736046
0.875;0.05;0.1;0.02;0.5;0.525;1;0.5;77191;0.999942;0.99901;1.4732;0.999987;0.562309;1.0261;0.393019;0.30489;0.290364;0.984523;5.85111e-10;0.9999;0.000187206;./core_1239/iter_freqdep_10_12_2016_153628_401459477
0.875;0.05;0.5;0;0.5;0.525;1;0.5;1115532;0.713425;0.52253;1.50373;0.999;0.661258;1.02826;0.220274;0.191061;0.142873;0.932913;9.84098e-07;0.9999;0.000218581;./core_1240/iter_freqdep_10_12_2016_153626_280120960
0.875;0.05;0.5;0.02;0.5;0.525;1;0.5;99525;0.999937;0.999008;1.49758;0.999909;0.651685;1.08374;0.290244;0.149878;0.142875;0.92073;7.42942e-10;0.9999;0.000185907;./core_1240/iter_freqdep_10_12_2016_153630_492831243
0.875;0.05;1;0;0.5;0.525;1;0.5;1647332;0.934614;0.511305;1.55113;0.934614;0.756455;1.05786;0;0;0;0.87216;1.06226e-09;0.9999;0.000197559;./core_1241/iter_freqdep_10_12_2016_153626_272688237
0.875;0.05;1;0.02;0.5;0.525;1;0.5;98202;0.999996;0.999007;1.53091;0.999996;0.750086;1.08933;0;0;0;0.857303;9.61197e-10;0.9999;0.000186032;./core_1241/iter_freqdep_10_12_2016_153629_931417402
0.9;0.05;0.1;0;0.5;0.525;1;0.5;1452627;0.574766;0.524384;1.46988;0.999;0.569084;1.00897;0.392348;0.424171;0.290361;0.985271;3.74038e-06;0.9999;0.000234177;./core_1242/iter_freqdep_10_12_2016_153619_351320491
0.9;0.05;0.1;0.02;0.5;0.525;1;0.5;77465;0.999912;0.999006;1.47298;0.999943;0.563823;1.02896;0.516554;0.304846;0.290364;0.982778;6.01525e-10;0.9999;0.000192577;./core_1242/iter_freqdep_10_12_2016_153623_839754413
0.9;0.05;0.5;0;0.5;0.525;1;0.5;1082539;0.701697;0.523039;1.50474;0.999;0.667828;1.04395;0.221099;0.192229;0.142873;0.925492;1.06905e-06;0.9999;0.000228226;./core_1243/iter_freqdep_10_12_2016_153617_180252731
0.9;0.05;0.5;0.02;0.5;0.525;1;0.5;113550;0.999908;0.999005;1.49694;0.99997;0.65817;1.09472;0.156124;0.149879;0.142875;0.913569;7.56545e-10;0.9999;0.000190731;./core_1243/iter_freqdep_10_12_2016_153621_9267661
0.9;0.05;1;0;0.5;0.525;1;0.5;1303578;0.878708;0.511555;1.54481;0.878708;0.762709;1.07738;0;0;0;0.85925;1.40226e-09;0.9999;0.0002302;./core_1244/iter_freqdep_10_12_2016_153625_461841174
0.9;0.05;1;0.02;0.5;0.525;1;0.5;120529;0.999978;0.999004;1.53153;0.999978;0.76167;1.10617;0;0;0;0.846365;9.77066e-10;0.9999;0.00019059;./core_1244/iter_freqdep_10_12_2016_153629_430025587
0.925;0.05;0.1;0;0.5;0.525;1;0.5;1407846;0.570263;0.524413;1.47055;0.999;0.570756;1.01335;0.392945;0.425116;0.290361;0.983654;3.90277e-06;0.9999;0.0002418;./core_1245/iter_freqdep_10_12_2016_153622_11032625
0.925;0.05;0.1;0.02;0.5;0.525;1;0.5;77875;0.999924;0.999012;1.47276;0.999906;0.565331;1.0318;0.610412;0.304822;0.290364;0.98104;6.14681e-10;0.9999;0.000197847;./core_1245/iter_freqdep_10_12_2016_153626_675899013
0.925;0.05;0.5;0;0.5;0.525;1;0.5;1050339;0.689302;0.52357;1.50579;0.999;0.674206;1.05945;0.221967;0.193449;0.142873;0.918053;1.16254e-06;0.9999;0.000238405;./core_1246/iter_freqdep_10_12_2016_153620_92454017
0.925;0.05;0.5;0.02;0.5;0.525;1;0.5;133257;0.999979;0.999005;1.49635;0.999996;0.664579;1.10557;0.0716193;0.149883;0.142875;0.906547;7.65343e-10;0.9999;0.000195461;./core_1246/iter_freqdep_10_12_2016_153624_173163735
0.925;0.05;1;0;0.5;0.525;1;0.5;874116;0.814303;0.511799;1.53918;0.814303;0.769636;1.09737;0;0;0;0.846398;2.04314e-09;0.9999;0.000281695;./core_1247/iter_freqdep_10_12_2016_153615_162287982
0.925;0.05;1;0.02;0.5;0.525;1;0.5;157530;0.999989;0.999003;1.53223;0.999989;0.773011;1.12266;0;0;0;0.835756;9.91637e-10;0.9999;0.000195022;./core_1247/iter_freqdep_10_12_2016_153617_704459178
0.95;0.05;0.1;0;0.5;0.525;1;0.5;1365449;0.565718;0.524441;1.47123;0.999;0.572416;1.01773;0.393545;0.426066;0.290361;0.982028;4.06952e-06;0.9999;0.00024951;./core_1248/iter_freqdep_10_12_2016_153623_795402580
0.95;0.05;0.1;0.02;0.5;0.525;1;0.5;78422;0.999924;0.999007;1.47253;0.999931;0.566829;1.03462;0.560936;0.304839;0.290364;0.9793;6.39744e-10;0.9999;0.000203218;./core_1248/iter_freqdep_10_12_2016_153628_343201695
0.95;0.05;0.5;0;0.5;0.525;1;0.5;1017989;0.676224;0.524128;1.50691;0.999;0.680394;1.07478;0.222878;0.194721;0.142873;0.910599;1.26561e-06;0.9999;0.000249188;./core_1249/iter_freqdep_10_12_2016_153624_512630471
0.95;0.05;0.5;0.02;0.5;0.525;1;0.5;162810;0.999917;0.999003;1.49591;0.999935;0.670945;1.11634;0.232358;0.149829;0.142875;0.89971;7.86033e-10;0.9999;0.000200193;./core_1249/iter_freqdep_10_12_2016_153627_992621944
0.95;0.05;1;0;0.5;0.525;1;0.5;265217;0.737924;0.512037;1.53484;0.737924;0.777888;1.11844;0;0;0;0.833559;3.58635e-09;0.9999;0.000378202;./core_1250/iter_freqdep_10_12_2016_153622_834728980
0.95;0.05;1;0.02;0.5;0.525;1;0.5;230513;0.999924;0.999002;1.53286;0.999924;0.784049;1.13871;0;0;0;0.825385;1.00549e-09;0.9999;0.000199436;./core_1250/iter_freqdep_10_12_2016_153623_935872924
0.975;0.05;0.1;0;0.5;0.525;1;0.5;1325244;0.561131;0.524468;1.47191;0.999;0.574065;1.0221;0.394149;0.427022;0.290361;0.980394;4.24077e-06;0.9999;0.000257309;./core_1251/iter_freqdep_10_12_2016_153620_748612256
0.975;0.05;0.1;0.02;0.5;0.525;1;0.5;79115;0.999971;0.999008;1.47225;0.999967;0.568304;1.0374;0.525451;0.304882;0.290364;0.977533;6.60691e-10;0.9999;0.000208529;./core_1251/iter_freqdep_10_12_2016_153625_784207743
0.975;0.05;0.5;0;0.5;0.525;1;0.5;984137;0.662479;0.524717;1.50809;0.999;0.686376;1.08991;0.223828;0.196038;0.142874;0.903108;1.37929e-06;0.9999;0.000260648;./core_1252/iter_freqdep_10_12_2016_153619_643081627
0.975;0.05;0.5;0.02;0.5;0.525;1;0.5;211805;0.999951;0.999002;1.49568;0.999914;0.677313;1.12712;0.283929;0.149807;0.142875;0.893103;7.98155e-10;0.9999;0.000204834;./core_1252/iter_freqdep_10_12_2016_153623_476848544
0.975;0.05;1;0;0.5;0.525;1;0.5;537;0.714151;0.51227;1.5359;0.714151;0.791932;1.14484;0;0;0;0.820596;5.41635e-09;0.9999;0.000462637;./core_1253/iter_freqdep_10_12_2016_153619_130933515
0.975;0.05;1;0.02;0.5;0.525;1;0.5;441116;0.999906;0.999002;1.53337;0.999906;0.794759;1.15428;0;0;0;0.81521;1.01749e-09;0.9999;0.00020362;./core_1253/iter_freqdep_10_12_2016_153619_358843878
1;0.05;0.1;0;0.5;0.525;1;0.5;1287054;0.556499;0.524494;1.47259;0.999;0.575703;1.02646;0.394756;0.427982;0.290361;0.978754;4.41667e-06;0.9999;0.0002652;./core_1254/iter_freqdep_10_12_2016_153627_159062165
1;0.05;0.1;0.02;0.5;0.525;1;0.5;79963;0.9999;0.999008;1.47181;0.999997;0.56971;1.04006;0.368705;0.30491;0.290364;0.975665;6.65277e-10;0.9999;0.000213796;./core_1254/iter_freqdep_10_12_2016_153631_912368691
1;0.05;0.5;0;0.5;0.525;1;0.5;946567;0.648152;0.525342;1.5093;0.999;0.692131;1.1048;0.224804;0.197386;0.142874;0.895555;1.50431e-06;0.9999;0.000272849;./core_1255/iter_freqdep_10_12_2016_153620_25268572
1;0.05;0.5;0.02;0.5;0.525;1;0.5;308530;0.999968;0.999002;1.49546;0.999917;0.683591;1.13774;0.281426;0.149791;0.142874;0.886595;8.09336e-10;0.9999;0.000209406;./core_1255/iter_freqdep_10_12_2016_153623_780373430
1;0.05;1;0;0.5;0.525;1;0.5;682;0.718799;0.512497;1.53603;0.718799;0.804506;1.16837;0;0;0;0.806734;4.77626e-07;0.999042;0.00446163;./core_1256/iter_freqdep_10_12_2016_153625_766880574
1;0.05;1;0.02;0.5;0.525;1;0.5;659243;0.949479;0.625383;0.991581;0.949479;0.519323;0.754133;0;0;0;0.520612;6.72449e-07;0.9999;0.00529246;./core_1256/iter_freqdep_10_12_2016_153626_340063727
1.025;0.05;0.1;0;0.5;0.525;1;0.5;1250727;0.551824;0.524518;1.47329;0.999;0.577331;1.03083;0.395366;0.428948;0.290361;0.977107;4.59736e-06;0.9999;0.000273187;./core_1257/iter_freqdep_10_12_2016_153622_197467960
1.025;0.05;0.1;0.02;0.5;0.525;1;0.5;80975;0.999923;0.99901;1.47127;0.999918;0.571068;1.04263;0.587013;0.304819;0.290364;0.973732;6.83158e-10;0.9999;0.000219056;./core_1257/iter_freqdep_10_12_2016_153626_231029211
1.025;0.05;0.5;0;0.5;0.525;1;0.5;901179;0.633485;0.526014;1.51047;0.999;0.697602;1.11935;0.225778;0.198729;0.142874;0.887874;1.64054e-06;0.9999;0.000285813;./core_1258/iter_freqdep_10_12_2016_153625_49349783
1.025;0.05;0.5;0.02;0.5;0.525;1;0.5;590962;0.999929;0.999001;1.49522;0.99992;0.689767;1.14819;0.261353;0.149764;0.142874;0.880169;8.30871e-10;0.9999;0.000213976;./core_1258/iter_freqdep_10_12_2016_153628_517982661
1.025;0.05;1;0;0.5;0.525;1;0.5;1014;0.723212;0.512718;1.53202;0.723212;0.795112;1.15912;0;0;0;0.79462;6.72417e-05;0.987633;0.0523684;./core_1259/iter_freqdep_10_12_2016_153621_586518558
1.025;0.05;1;0.02;0.5;0.525;1;0.5;1050;0.726781;0.517431;1.53134;0.726781;0.79476;1.15861;0;0;0;0.794269;6.7242e-05;0.992451;0.0523685;./core_1259/iter_freqdep_10_12_2016_153621_901887547
0.5;0;0.1;0;0.5;0.5;1;0.5;2639554;0.604536;0.5;1.49455;0.999;0.501873;0.930804;0.317073;0.410923;0.290359;1.00427;4.44659e-322;0.9999;0.00012471;./core_1260/iter_freqdep_10_12_2016_153623_313215273
0.5;0;0.5;0;0.5;0.5;1;0.5;2130734;0.805565;0.5;1.50183;0.999;0.508975;0.759369;0.294118;0.177553;0.142872;1.01848;3.26083e-322;0.9999;0.000110819;./core_1261/iter_freqdep_10_12_2016_153622_592885273
0.525;0;0.1;0;0.5;0.5;1;0.5;2497105;0.60118;0.5;1.49572;0.999;0.50379;0.935701;0.317073;0.411656;0.290359;1.00309;4.44659e-322;0.9999;0.000131383;./core_1263/iter_freqdep_10_12_2016_153625_405815575
