c;sdmu_h;d;NumGen;v;seed;mu_h;Npatches;runtime;generation;f_0;f_1;f_2;meanphh;meanpdh;varphh;varphd;file
0.05;0.01;1;100000000000000;0.05;272631908;0.01;4000;0;317637000000;0.2735;0.447;0.2795;0.50184;0.49683;0.041416;0.042524;hpcbatch_09_09_2016_103953/core_114/sim_px_9_9_2016_124544_214439536
0.05;0.01;0;100000000000000;0.1;160671400;0.01;4000;0;309965000000;0.0015;0.07225;0.92625;0.96968;0.73186;0.00029083;0.00065626;hpcbatch_09_09_2016_103953/core_115/sim_px_9_9_2016_124537_104244461
0.05;0.01;0.1;100000000000000;0.1;17344399;0.01;4000;0;312987000000;0.0015;0.07675;0.92175;0.96418;0.82689;0.00045801;0.0083382;hpcbatch_09_09_2016_103953/core_116/sim_px_9_9_2016_124543_979758781
0.05;0.01;0.25;100000000000000;0.1;895875302;0.01;4000;0;433997000000;0.00175;0.0805;0.91775;0.96798;0.70896;0.00020568;0.0019138;hpcbatch_09_09_2016_103953/core_117/sim_px_9_9_2016_124548_836057034
0.05;0.01;0.5;100000000000000;0.1;48965026;0.01;4000;0;319530000000;0.003;0.07075;0.92625;0.96837;0.79958;0.00051602;0.0014909;hpcbatch_09_09_2016_103953/core_118/sim_px_9_9_2016_124543_12824378
0.05;0.01;1;100000000000000;0.1;23257346;0.01;4000;0;317674000000;0.26725;0.4505;0.28225;0.4977;0.50272;0.04196;0.043546;hpcbatch_09_09_2016_103953/core_119/sim_px_9_9_2016_124539_987666428
0.05;0.01;0;100000000000000;0.15;315912561;0.01;4000;0;311753000000;0.00075;0.0475;0.95175;0.97653;0.93371;0.00018354;0.00054661;hpcbatch_09_09_2016_103953/core_120/sim_px_9_9_2016_124548_218864701
0.05;0.01;0.1;100000000000000;0.15;160806764;0.01;4000;0;311613000000;0.00075;0.04475;0.9545;0.97785;0.73854;0.00024105;0.0020331;hpcbatch_09_09_2016_103953/core_121/sim_px_9_9_2016_124539_80164242
0.05;0.01;0.25;100000000000000;0.15;2116630;0.01;4000;0;317285000000;0.0015;0.04425;0.95425;0.97769;0.81656;0.00034681;0.0017829;hpcbatch_09_09_2016_103953/core_122/sim_px_9_9_2016_124541_943116791
0.05;0.01;0.5;100000000000000;0.15;902276158;0.01;4000;0;321324000000;0.00125;0.037;0.96175;0.97842;0.82957;0.00015769;0.001118;hpcbatch_09_09_2016_103953/core_123/sim_px_9_9_2016_124541_865950934
0.05;0.01;1;100000000000000;0.15;713166361;0.01;4000;0;317039000000;0.26975;0.445;0.28525;0.49993;0.50221;0.042074;0.042143;hpcbatch_09_09_2016_103953/core_124/sim_px_9_9_2016_124541_613764132
0.05;0.01;0;100000000000000;0.2;836741374;0.01;4000;0;312335000000;0;0.03675;0.96325;0.98345;0.76683;0.00011238;0.00075034;hpcbatch_09_09_2016_103953/core_125/sim_px_9_9_2016_124541_798693819
0.05;0.01;0.1;100000000000000;0.2;547412059;0.01;4000;0;313226000000;0;0.02575;0.97425;0.98653;0.87857;8.1729e-05;0.0018329;hpcbatch_09_09_2016_103953/core_126/sim_px_9_9_2016_124540_426264279
0.05;0.01;0.25;100000000000000;0.2;942701456;0.01;4000;0;313688000000;0.00075;0.03625;0.963;0.97881;0.79787;0.00018806;0.0010401;hpcbatch_09_09_2016_103953/core_127/sim_px_9_9_2016_124545_842147110
0.05;0.01;0.5;100000000000000;0.2;892347356;0.01;4000;0;318557000000;0.0005;0.0415;0.958;0.97482;0.94192;0.00029386;0.00088603;hpcbatch_09_09_2016_103953/core_128/sim_px_9_9_2016_124538_833168918
0.05;0.01;1;100000000000000;0.2;878067912;0.01;4000;0;317768000000;0.265;0.4415;0.2935;0.50381;0.49235;0.043041;0.041999;hpcbatch_09_09_2016_103953/core_129/sim_px_9_9_2016_124545_756189936
0.05;0.01;0;100000000000000;0.25;336463363;0.01;4000;0;426004000000;0.00025;0.03125;0.9685;0.983;0.79329;9.9196e-05;0.00083753;hpcbatch_09_09_2016_103953/core_130/sim_px_9_9_2016_124549_297825347
0.05;0.01;0.1;100000000000000;0.25;132093201;0.01;4000;0;315906000000;0.00025;0.03625;0.9635;0.98458;0.67963;0.00016822;0.00092507;hpcbatch_09_09_2016_103953/core_131/sim_px_9_9_2016_124545_95304134
0.05;0.01;0.25;100000000000000;0.25;714487819;0.01;4000;0;314680000000;0.00125;0.03575;0.963;0.98408;0.6721;0.00011805;0.00086792;hpcbatch_09_09_2016_103953/core_132/sim_px_9_9_2016_124540_657528219
0.05;0.01;0.5;100000000000000;0.25;23293140;0.01;4000;0;317907000000;0.001;0.0315;0.9675;0.98387;0.82803;0.00014344;0.0012007;hpcbatch_09_09_2016_103953/core_133/sim_px_9_9_2016_124547_945949204
0.05;0.01;1;100000000000000;0.25;255232534;0.01;4000;0;315640000000;0.2425;0.45025;0.30725;0.50572;0.50304;0.042351;0.042032;hpcbatch_09_09_2016_103953/core_134/sim_px_9_9_2016_124546_176588346
0.05;0.01;0;100000000000000;0.3;816810427;0.01;4000;0;313686000000;0.00025;0.03075;0.969;0.98561;0.86095;0.00015798;0.0011463;hpcbatch_09_09_2016_103953/core_135/sim_px_9_9_2016_124542_758989180
0.05;0.01;0.1;100000000000000;0.3;324149562;0.01;4000;0;314001000000;0.00025;0.0375;0.96225;0.97878;0.8555;0.00021157;0.0018997;hpcbatch_09_09_2016_103953/core_136/sim_px_9_9_2016_124543_226053917
0.05;0.01;0.25;100000000000000;0.3;692707068;0.01;4000;0;315405000000;0.0005;0.03025;0.96925;0.98177;0.80191;0.00011882;0.0016213;hpcbatch_09_09_2016_103953/core_137/sim_px_9_9_2016_124541_613763907
0.05;0.01;0.5;100000000000000;0.3;752713486;0.01;4000;0;320878000000;0.00075;0.03425;0.965;0.98141;0.89646;0.00012486;0.0011436;hpcbatch_09_09_2016_103953/core_138/sim_px_9_9_2016_124541_654395609
0.05;0.01;1;100000000000000;0.3;391996441;0.01;4000;0;315891000000;0.253;0.43675;0.31025;0.49779;0.49746;0.042928;0.04371;hpcbatch_09_09_2016_103953/core_139/sim_px_9_9_2016_124542_295167760
0.05;0.01;0;100000000000000;0.35;989437012;0.01;4000;0;311488000000;0;0.03075;0.96925;0.9875;0.72462;8.1205e-05;0.00057592;hpcbatch_09_09_2016_103953/core_140/sim_px_9_9_2016_124546_892356812
0.05;0.01;0.1;100000000000000;0.35;912296929;0.01;4000;0;313537000000;0;0.03025;0.96975;0.98702;0.76131;0.00010377;0.0007185;hpcbatch_09_09_2016_103953/core_141/sim_px_9_9_2016_124538_833169760
0.05;0.01;0.25;100000000000000;0.35;898508498;0.01;4000;0;316400000000;0.00025;0.0245;0.97525;0.98863;0.71851;7.2772e-05;0.00055405;hpcbatch_09_09_2016_103953/core_142/sim_px_9_9_2016_124545_756283493
0.05;0.01;0.5;100000000000000;0.35;709186998;0.01;4000;0;441063000000;0.0005;0.03575;0.96375;0.9805;0.89538;0.0001645;0.00083207;hpcbatch_09_09_2016_103953/core_143/sim_px_9_9_2016_124550_612137556
0.05;0.01;1;100000000000000;0.35;490285475;0.01;4000;0;317143000000;0.23925;0.438;0.32275;0.50077;0.50326;0.0434;0.041391;hpcbatch_09_09_2016_103953/core_144/sim_px_9_9_2016_124544_405257771
0.05;0.01;0;100000000000000;0.4;153482710;0.01;4000;0;314708000000;0.00025;0.02625;0.9735;0.99175;0.43895;7.7272e-05;0.00098515;hpcbatch_09_09_2016_103953/core_145/sim_px_9_9_2016_124544_76874873
0.05;0.01;0.1;100000000000000;0.4;376979558;0.01;4000;0;316249000000;0;0.03425;0.96575;0.98464;0.64977;0.00014772;0.00058412;hpcbatch_09_09_2016_103953/core_146/sim_px_9_9_2016_124548_219543593
0.05;0.01;0.25;100000000000000;0.4;275819903;0.01;4000;0;317218000000;0.0005;0.0205;0.979;0.98966;0.7179;5.9613e-05;0.0004538;hpcbatch_09_09_2016_103953/core_147/sim_px_9_9_2016_124546_176614311
0.05;0.01;0.5;100000000000000;0.4;548772041;0.01;4000;0;320963000000;0.001;0.032;0.967;0.9843;0.78117;0.00011923;0.00083833;hpcbatch_09_09_2016_103953/core_148/sim_px_9_9_2016_124543_463282296
0.05;0.01;1;100000000000000;0.4;241962555;0.01;4000;0;316880000000;0.2385;0.43475;0.32675;0.5022;0.49284;0.043518;0.043429;hpcbatch_09_09_2016_103953/core_149/sim_px_9_9_2016_124543_205952826
0.05;0.01;0;100000000000000;0.45;139518288;0.01;4000;0;314440000000;0;0.021;0.979;0.98874;0.80718;7.3089e-05;0.00065197;hpcbatch_09_09_2016_103953/core_150/sim_px_9_9_2016_124543_100269531
0.05;0.01;0.1;100000000000000;0.45;306970022;0.01;4000;0;314130000000;0.0005;0.01875;0.98075;0.99038;0.88408;6.9103e-05;0.0011532;hpcbatch_09_09_2016_103953/core_151/sim_px_9_9_2016_124542_247926998
0.05;0.01;0.25;100000000000000;0.45;351155895;0.01;4000;0;314084000000;0.00125;0.02275;0.976;0.9895;0.61207;6.4991e-05;0.0011711;hpcbatch_09_09_2016_103953/core_152/sim_px_9_9_2016_124542_293777823
0.05;0.01;0.5;100000000000000;0.45;948721801;0.01;4000;0;322611000000;0.00175;0.02775;0.9705;0.98507;0.76478;0.00011147;0.0012446;hpcbatch_09_09_2016_103953/core_153/sim_px_9_9_2016_124546_892057871
0.05;0.01;1;100000000000000;0.45;293145103;0.01;4000;0;313621000000;0.2205;0.44775;0.33175;0.4975;0.50104;0.042278;0.041581;hpcbatch_09_09_2016_103953/core_154/sim_px_9_9_2016_124539_257843868
0.05;0.01;0;100000000000000;0.5;59522708;0.01;4000;0;314390000000;0;0.024;0.976;0.98404;0.93678;0.00013462;0.0012262;hpcbatch_09_09_2016_103953/core_155/sim_px_9_9_2016_124547_15427343
0.05;0.01;0.1;100000000000000;0.5;688207760;0.01;4000;0;403640000000;0.001;0.0235;0.9755;0.98986;0.5567;6.9834e-05;0.0015773;hpcbatch_09_09_2016_103953/core_156/sim_px_9_9_2016_124550_611154940
0.05;0.01;0.25;100000000000000;0.5;511886207;0.01;4000;0;316289000000;0.0005;0.0195;0.98;0.9901;0.77571;8.3687e-05;0.0010587;hpcbatch_09_09_2016_103953/core_157/sim_px_9_9_2016_124546_473297257
0.05;0.01;0.5;100000000000000;0.5;887972687;0.01;4000;0;322982000000;0;0.02775;0.97225;0.98465;0.94425;0.00012032;0.0010094;hpcbatch_09_09_2016_103953/core_158/sim_px_9_9_2016_124542_850295807
0.05;0.01;1;100000000000000;0.5;574607015;0.01;4000;0;317207000000;0.19375;0.456;0.35025;0.50196;0.50346;0.042589;0.041597;hpcbatch_09_09_2016_103953/core_159/sim_px_9_9_2016_124549_434504590
0.05;0.01;0;100000000000000;0.55;297137047;0.01;4000;0;312603000000;0;0.02425;0.97575;0.99202;0.45719;4.6979e-05;0.0010302;hpcbatch_09_09_2016_103953/core_160/sim_px_9_9_2016_124546_178555722
0.05;0.01;0.1;100000000000000;0.55;83134389;0.01;4000;0;316054000000;0.00025;0.01625;0.9835;0.99097;0.88805;6.6872e-05;0.0014414;hpcbatch_09_09_2016_103953/core_161/sim_px_9_9_2016_124544_42883367
0.05;0.01;0.25;100000000000000;0.55;453262471;0.01;4000;0;315253000000;0;0.01575;0.98425;0.9887;0.83395;9.1616e-05;0.00074033;hpcbatch_09_09_2016_103953/core_162/sim_px_9_9_2016_124544_407421215
0.05;0.01;0.5;100000000000000;0.55;159921470;0.01;4000;0;322771000000;0.00025;0.01575;0.984;0.98965;0.83368;6.9655e-05;0.00087462;hpcbatch_09_09_2016_103953/core_163/sim_px_9_9_2016_124543_100269016
0.05;0.01;1;100000000000000;0.55;929999107;0.01;4000;0;319045000000;0.191;0.44325;0.36575;0.50279;0.50835;0.041871;0.041573;hpcbatch_09_09_2016_103953/core_164/sim_px_9_9_2016_124543_874753704
0.05;0.01;0;100000000000000;0.6;522361925;0.01;4000;0;420141000000;0;0.0125;0.9875;0.99291;0.69004;4.8099e-05;0.0012356;hpcbatch_09_09_2016_103953/core_165/sim_px_9_9_2016_124535_485898747
0.05;0.01;0.1;100000000000000;0.6;371578205;0.01;4000;0;310923000000;0;0.0125;0.9875;0.99058;0.80643;6.0824e-05;0.00026626;hpcbatch_09_09_2016_103953/core_166/sim_px_9_9_2016_124542_294015024
0.05;0.01;0.25;100000000000000;0.6;969100341;0.01;4000;0;312099000000;0.0005;0.01525;0.98425;0.99024;0.58934;6.1489e-05;0.00046752;hpcbatch_09_09_2016_103953/core_167/sim_px_9_9_2016_124546_892352241
0.05;0.01;0.5;100000000000000;0.6;775981789;0.01;4000;0;322819000000;0.0005;0.01875;0.98075;0.98784;0.79726;6.9594e-05;0.00069235;hpcbatch_09_09_2016_103953/core_168/sim_px_9_9_2016_124540_739769466
0.05;0.01;1;100000000000000;0.6;247390536;0.01;4000;0;318211000000;0.16775;0.45625;0.376;0.50275;0.50685;0.043893;0.042318;hpcbatch_09_09_2016_103953/core_169/sim_px_9_9_2016_124548_189406712
0.05;0.01;0;100000000000000;0.65;729513019;0.01;4000;0;432100000000;0.00025;0.01475;0.985;0.99058;0.88378;5.4186e-05;0.0012818;hpcbatch_09_09_2016_103953/core_170/sim_px_9_9_2016_124550_612544485
0.05;0.01;0.1;100000000000000;0.65;292644491;0.01;4000;0;316736000000;0;0.0115;0.9885;0.9914;0.87357;4.912e-05;0.0036212;hpcbatch_09_09_2016_103953/core_171/sim_px_9_9_2016_124547_173306690
0.05;0.01;0.25;100000000000000;0.65;476074958;0.01;4000;0;317554000000;0;0.01325;0.98675;0.99136;0.87769;5.3836e-05;0.0011836;hpcbatch_09_09_2016_103953/core_172/sim_px_9_9_2016_124544_411167094
0.05;0.01;0.5;100000000000000;0.65;554223530;0.01;4000;0;320472000000;0.0005;0.021;0.9785;0.98829;0.72734;7.5521e-05;0.0012005;hpcbatch_09_09_2016_103953/core_173/sim_px_9_9_2016_124549_434311156
0.05;0.01;1;100000000000000;0.65;188065155;0.01;4000;0;317358000000;0.158;0.45625;0.38575;0.50144;0.51413;0.044157;0.041606;hpcbatch_09_09_2016_103953/core_174/sim_px_9_9_2016_124547_106487408
0.05;0.01;0;100000000000000;0.7;3693823;0.01;4000;0;313750000000;0;0.0085;0.9915;0.99442;0.73549;3.7073e-05;0.0009576;hpcbatch_09_09_2016_103953/core_175/sim_px_9_9_2016_124544_939545503
0.05;0.01;0.1;100000000000000;0.7;801776173;0.01;4000;0;315542000000;0;0.01575;0.98425;0.99082;0.97146;9.267e-05;0.00044262;hpcbatch_09_09_2016_103953/core_176/sim_px_9_9_2016_124545_742579784
0.05;0.01;0.25;100000000000000;0.7;640948521;0.01;4000;0;315967000000;0;0.0105;0.9895;0.99025;0.86776;5.9919e-05;0.00095717;hpcbatch_09_09_2016_103953/core_177/sim_px_9_9_2016_124543_601857137
0.05;0.01;0.5;100000000000000;0.7;909659714;0.01;4000;0;321852000000;0.00075;0.01675;0.9825;0.98838;0.87987;6.998e-05;0.00078152;hpcbatch_09_09_2016_103953/core_178/sim_px_9_9_2016_124543_874754385
0.05;0.01;1;100000000000000;0.7;18030449;0.01;4000;0;426908000000;0.1445;0.47325;0.38225;0.50364;0.51053;0.042614;0.042436;hpcbatch_09_09_2016_103953/core_179/sim_px_9_9_2016_124538_980593478
0.05;0.01;0;100000000000000;0.75;247562035;0.01;4000;0;309870000000;0;0.01175;0.98825;0.99145;0.5761;4.7021e-05;0.0003905;hpcbatch_09_09_2016_103953/core_180/sim_px_9_9_2016_124541_190280924
0.05;0.01;0.1;100000000000000;0.75;337162921;0.01;4000;0;315044000000;0;0.0135;0.9865;0.99008;0.87238;5.7699e-05;0.000742;hpcbatch_09_09_2016_103953/core_181/sim_px_9_9_2016_124545_279648537
0.05;0.01;0.25;100000000000000;0.75;796609686;0.01;4000;0;316023000000;0;0.01575;0.98425;0.98919;0.92597;7.8925e-05;0.0011214;hpcbatch_09_09_2016_103953/core_182/sim_px_9_9_2016_124540_740284479
0.05;0.01;0.5;100000000000000;0.75;618264147;0.01;4000;0;321970000000;0;0.01375;0.98625;0.98983;0.90816;8.6594e-05;0.00036081;hpcbatch_09_09_2016_103953/core_183/sim_px_9_9_2016_124548_561340543
0.05;0.01;1;100000000000000;0.75;957669509;0.01;4000;0;436009000000;0.12825;0.45825;0.4135;0.50414;0.50954;0.04186;0.043073;hpcbatch_09_09_2016_103953/core_184/sim_px_9_9_2016_124550_921187798
0.05;0.01;0;100000000000000;0.8;600342755;0.01;4000;0;314160000000;0;0.01075;0.98925;0.99044;0.95284;5.531e-05;0.0003193;hpcbatch_09_09_2016_103953/core_185/sim_px_9_9_2016_124547_540380663
0.05;0.01;0.1;100000000000000;0.8;174802296;0.01;4000;0;315451000000;0;0.0085;0.9915;0.99051;0.87426;6.0208e-05;0.00078241;hpcbatch_09_09_2016_103953/core_186/sim_px_9_9_2016_124544_78906153
0.05;0.01;0.25;100000000000000;0.8;356402128;0.01;4000;0;313518000000;0;0.00975;0.99025;0.99251;0.81484;3.7605e-05;0.0014212;hpcbatch_09_09_2016_103953/core_187/sim_px_9_9_2016_124548_219088747
0.05;0.01;0.5;100000000000000;0.8;893358152;0.01;4000;0;318484000000;0.0005;0.0115;0.988;0.98968;0.91731;7.8551e-05;0.0010208;hpcbatch_09_09_2016_103953/core_188/sim_px_9_9_2016_124547_855587844
0.05;0.01;1;100000000000000;0.8;504996058;0.01;4000;0;319734000000;0.12075;0.457;0.42225;0.50364;0.5131;0.044205;0.042336;hpcbatch_09_09_2016_103953/core_189/sim_px_9_9_2016_124545_426531490
0.05;0.01;0;100000000000000;0.85;822323178;0.01;4000;0;313470000000;0;0.01325;0.98675;0.99171;0.85845;4.482e-05;0.0010188;hpcbatch_09_09_2016_103953/core_190/sim_px_9_9_2016_124545_744602526
0.05;0.01;0.1;100000000000000;0.85;558241404;0.01;4000;0;316271000000;0;0.01375;0.98625;0.99142;0.66712;4.738e-05;0.00047791;hpcbatch_09_09_2016_103953/core_191/sim_px_9_9_2016_124544_437889774
0.05;0.01;0.25;100000000000000;0.85;809501702;0.01;4000;0;316997000000;0.00025;0.01275;0.987;0.9906;0.80788;6.2887e-05;0.00071513;hpcbatch_09_09_2016_103953/core_192/sim_px_9_9_2016_124544_771326075
0.05;0.01;0.5;100000000000000;0.85;510888577;0.01;4000;0;439816000000;0;0.0155;0.9845;0.99093;0.62994;5.5067e-05;0.0019218;hpcbatch_09_09_2016_103953/core_193/sim_px_9_9_2016_124541_445681993
0.05;0.01;1;100000000000000;0.85;433487696;0.01;4000;0;320118000000;0.0895;0.46725;0.44325;0.49633;0.51283;0.041678;0.041997;hpcbatch_09_09_2016_103953/core_194/sim_px_9_9_2016_124542_334598307
0.05;0.01;0;100000000000000;0.9;984886886;0.01;4000;0;312685000000;0;0.01025;0.98975;0.99225;0.68727;5.9978e-05;0.00047912;hpcbatch_09_09_2016_103953/core_195/sim_px_9_9_2016_124545_860156392
0.05;0.01;0.1;100000000000000;0.9;489625655;0.01;4000;0;314210000000;0;0.01125;0.98875;0.99099;0.85907;4.9722e-05;0.001663;hpcbatch_09_09_2016_103953/core_196/sim_px_9_9_2016_124541_445269099
0.05;0.01;0.25;100000000000000;0.9;443247360;0.01;4000;0;318426000000;0;0.0085;0.9915;0.9911;0.8708;5.8402e-05;0.0010967;hpcbatch_09_09_2016_103953/core_197/sim_px_9_9_2016_124549_399912073
0.05;0.01;0.5;100000000000000;0.9;978688074;0.01;4000;0;441881000000;0.00025;0.01175;0.988;0.99076;0.85256;6.9533e-05;0.0030966;hpcbatch_09_09_2016_103953/core_198/sim_px_9_9_2016_124550_921411538
0.05;0.01;1;100000000000000;0.9;936507220;0.01;4000;0;321244000000;0.06125;0.47625;0.4625;0.50114;0.51349;0.042537;0.040834;hpcbatch_09_09_2016_103953/core_199/sim_px_9_9_2016_124548_835784145
0.05;0.01;0;100000000000000;0.95;133079421;0.01;4000;0;311694000000;0;0.01375;0.98625;0.99049;0.77836;8.1585e-05;0.0018766;hpcbatch_09_09_2016_103953/core_200/sim_px_9_9_2016_124544_76874975
0.05;0.01;0.1;100000000000000;0.95;336123360;0.01;4000;0;312063000000;0;0.00975;0.99025;0.99392;0.77457;4.0234e-05;0.00045874;hpcbatch_09_09_2016_103953/core_201/sim_px_9_9_2016_124548_219088812
0.05;0.01;0.25;100000000000000;0.95;227309708;0.01;4000;0;314613000000;0;0.01;0.99;0.99263;0.67874;5.431e-05;0.0021494;hpcbatch_09_09_2016_103953/core_202/sim_px_9_9_2016_124548_189420160
0.05;0.01;0.5;100000000000000;0.95;483956731;0.01;4000;0;322342000000;0;0.01225;0.98775;0.99006;0.871;5.9155e-05;0.00084418;hpcbatch_09_09_2016_103953/core_203/sim_px_9_9_2016_124545_426542134
0.05;0.01;1;100000000000000;0.95;780798719;0.01;4000;0;323042000000;0.032;0.488;0.48;0.49254;0.50896;0.042088;0.040936;hpcbatch_09_09_2016_103953/core_204/sim_px_9_9_2016_124545_742558053
0.05;0.01;0;100000000000000;1;260849890;0.01;4000;0;314000000000;0;0.006;0.994;0.99445;0.83263;3.3373e-05;0.00046207;hpcbatch_09_09_2016_103953/core_205/sim_px_9_9_2016_124545_223971932
0.05;0.01;0.1;100000000000000;1;725448662;0.01;4000;0;315991000000;0;0.0095;0.9905;0.99172;0.78723;4.4037e-05;0.00074931;hpcbatch_09_09_2016_103953/core_206/sim_px_9_9_2016_124544_689779939
0.05;0.01;0.25;100000000000000;1;96653080;0.01;4000;0;425342000000;0;0.01025;0.98975;0.99177;0.72316;4.7307e-05;0.00072263;hpcbatch_09_09_2016_103953/core_207/sim_px_9_9_2016_124541_58018827
0.05;0.01;0.5;100000000000000;1;74428965;0.01;4000;0;320637000000;0;0.01025;0.98975;0.99077;0.77941;6.3353e-05;0.00095238;hpcbatch_09_09_2016_103953/core_208/sim_px_9_9_2016_124543_18089483
0.05;0.01;1;100000000000000;1;963787413;0.01;4000;0;320303000000;0;0.5135;0.4865;0.49177;0.51031;0.042433;0.042985;hpcbatch_09_09_2016_103953/core_209/sim_px_9_9_2016_124545_858342299
0.1;0.01;0;100000000000000;0;284017561;0.01;4000;0;312634000000;0.841;0.15125;0.00775;0.29541;0.065222;0.0003612;0.00054736;hpcbatch_09_09_2016_103953/core_210/sim_px_9_9_2016_124543_207904609
0.1;0.01;0.1;100000000000000;0;261928624;0.01;4000;0;306090000000;0.83025;0.1615;0.00825;0.084391;0.097036;0.00063086;0.00064178;hpcbatch_09_09_2016_103953/core_211/sim_px_9_9_2016_124550_205197323
0.1;0.01;0.25;100000000000000;0;998897041;0.01;4000;0;422621000000;0.82725;0.1645;0.00825;0.27011;0.074838;0.0026468;0.0010753;hpcbatch_09_09_2016_103953/core_212/sim_px_9_9_2016_124550_922793777
0.1;0.01;0.5;100000000000000;0;356082839;0.01;4000;0;313235000000;0.876;0.11125;0.01275;0.43212;0.037323;0.00086069;0.00042765;hpcbatch_09_09_2016_103953/core_213/sim_px_9_9_2016_124549_298896687
0.1;0.01;1;100000000000000;0;74535738;0.01;4000;0;316776000000;0.283;0.44;0.277;0.49995;0.50121;0.043637;0.042319;hpcbatch_09_09_2016_103953/core_214/sim_px_9_9_2016_124545_933817068
0.1;0.01;0;100000000000000;0.05;397434347;0.01;4000;0;288510000000;0.20975;0.49725;0.293;0.3782;0.75768;0.00068925;0.00025945;hpcbatch_09_09_2016_103953/core_215/sim_px_9_9_2016_124548_219614221
0.1;0.01;0.1;100000000000000;0.05;187669658;0.01;4000;0;288202000000;0.185;0.51;0.305;0.50834;0.62964;0.001132;0.001244;hpcbatch_09_09_2016_103953/core_216/sim_px_9_9_2016_124549_46346660
0.1;0.01;0.25;100000000000000;0.05;228516328;0.01;4000;0;289351000000;0.178;0.54425;0.27775;0.25473;0.91506;0.00031112;0.00054448;hpcbatch_09_09_2016_103953/core_217/sim_px_9_9_2016_124547_106414353
0.1;0.01;0.5;100000000000000;0.05;386408664;0.01;4000;0;294114000000;0.23425;0.60125;0.1645;0.049385;0.83355;0.00077233;0.0036775;hpcbatch_09_09_2016_103953/core_218/sim_px_9_9_2016_124547_352260267
0.1;0.01;1;100000000000000;0.05;864846109;0.01;4000;0;317180000000;0.26775;0.446;0.28625;0.49792;0.49712;0.041791;0.043359;hpcbatch_09_09_2016_103953/core_219/sim_px_9_9_2016_124545_763101973
0.1;0.01;0;100000000000000;0.1;645823515;0.01;4000;0;318889000000;0.01025;0.174;0.81575;0.93094;0.59636;0.00061958;0.0011149;hpcbatch_09_09_2016_103953/core_220/sim_px_9_9_2016_124545_606469599
0.1;0.01;0.1;100000000000000;0.1;649074794;0.01;4000;0;411314000000;0.00325;0.0815;0.91525;0.96303;0.74321;0.00043941;0.0050423;hpcbatch_09_09_2016_103953/core_221/sim_px_9_9_2016_124542_612697782
0.1;0.01;0.25;100000000000000;0.1;382947283;0.01;4000;0;309556000000;0.004;0.093;0.903;0.95902;0.70701;0.00089242;0.00050256;hpcbatch_09_09_2016_103953/core_222/sim_px_9_9_2016_124544_328225890
0.1;0.01;0.5;100000000000000;0.1;411504817;0.01;4000;0;315359000000;0.01175;0.11725;0.871;0.95197;0.56869;0.0011439;0.0026465;hpcbatch_09_09_2016_103953/core_223/sim_px_9_9_2016_124548_212556402
0.1;0.01;1;100000000000000;0.1;941132940;0.01;4000;0;317931000000;0.256;0.4485;0.2955;0.5051;0.49518;0.042274;0.042382;hpcbatch_09_09_2016_103953/core_224/sim_px_9_9_2016_124536_903762596
0.1;0.01;0;100000000000000;0.15;717901290;0.01;4000;0;311640000000;0.00125;0.06325;0.9355;0.96791;0.88338;0.00040508;0.0010809;hpcbatch_09_09_2016_103953/core_225/sim_px_9_9_2016_124537_681238009
0.1;0.01;0.1;100000000000000;0.15;862228946;0.01;4000;0;313814000000;0.00125;0.05325;0.9455;0.97306;0.90137;0.00020148;0.0016169;hpcbatch_09_09_2016_103953/core_226/sim_px_9_9_2016_124537_804896975
0.1;0.01;0.25;100000000000000;0.15;263764467;0.01;4000;0;313087000000;0.0025;0.0775;0.92;0.9585;0.93459;0.00087639;0.0002853;hpcbatch_09_09_2016_103953/core_227/sim_px_9_9_2016_124543_207388288
0.1;0.01;0.5;100000000000000;0.15;241611256;0.01;4000;0;321038000000;0.00925;0.108;0.88275;0.95946;0.53714;0.00075792;0.00043613;hpcbatch_09_09_2016_103953/core_228/sim_px_9_9_2016_124550_205023826
0.1;0.01;1;100000000000000;0.15;253141066;0.01;4000;0;431016000000;0.266;0.4445;0.2895;0.50015;0.49954;0.042113;0.04217;hpcbatch_09_09_2016_103953/core_229/sim_px_9_9_2016_124551_132177841
0.1;0.01;0;100000000000000;0.2;764276971;0.01;4000;0;322637000000;0.00075;0.04;0.95925;0.97913;0.90482;0.00013273;0.0008607;hpcbatch_09_09_2016_103953/core_230/sim_px_9_9_2016_124549_666098091
0.1;0.01;0.1;100000000000000;0.2;800210709;0.01;4000;0;313679000000;0.00125;0.05625;0.9425;0.97914;0.67331;0.00023615;0.00069836;hpcbatch_09_09_2016_103953/core_231/sim_px_9_9_2016_124536_762356760
0.1;0.01;0.25;100000000000000;0.2;54187043;0.01;4000;0;314015000000;0.001;0.04875;0.95025;0.97973;0.70062;0.00017058;0.0050616;hpcbatch_09_09_2016_103953/core_232/sim_px_9_9_2016_124545_933767755
0.1;0.01;0.5;100000000000000;0.2;595291297;0.01;4000;0;322174000000;0.002;0.05125;0.94675;0.97489;0.70907;0.00018187;0.0061782;hpcbatch_09_09_2016_103953/core_233/sim_px_9_9_2016_124549_450609348
