phhinit;c;pdhinit;d;v;time;vh_1;vd_1;vd_0;rdd;pdh;rhd;rhh;f_1;f_0;phh;vh_2;file
0.5;0.25;0.5;0.05;0.51;1208;1.23026;0.774428;0.998057;9.47068e-06;0.744283;7.40108e-05;0.704157;0.000145532;8.93866e-06;0.9999;1;./core_631/iter_freqdep_13_9_2016_142248_876424423
0.5;0.25;0.5;0.1;0.51;1000000;1.22152;0.79056;1.00105;5.90941e-06;0.862307;0.000101341;0.643215;0.000187981;4.37665e-06;0.9999;0.999999;./core_631/iter_freqdep_13_9_2016_142249_25078020
0.5;0.25;0.5;0.2;0.51;1000000;1.22598;0.797787;1.0017;5.25341e-06;0.862501;8.63247e-05;0.533619;0.000189083;3.84744e-06;0.9999;0.999998;./core_631/iter_freqdep_13_9_2016_142330_145477633
0.5;0.25;0.5;0.5;0.51;1000000;1.23833;0.818146;1.00118;3.40517e-06;0.858634;4.84779e-05;0.277912;0.000192956;2.4191e-06;0.9999;0.999995;./core_631/iter_freqdep_13_9_2016_142412_800509816
0.5;0.25;0.5;1;0.51;1000000;1.25502;0.847346;0.992364;-0;0.829516;-0;-0;0.000204267;7.88763e-09;0.9999;0.99999;./core_631/iter_freqdep_13_9_2016_142606_179182821
0.5;0.27;0.5;0.05;0.51;1000000;1.21936;0.787833;1.00154;6.15888e-06;0.865156;0.000111329;0.718005;0.000189277;4.57684e-06;0.9999;0.999999;./core_631/iter_freqdep_13_9_2016_143316_595347903
0.5;0.27;0.5;0.1;0.51;1000000;1.2221;0.792164;1.00292;5.83356e-06;0.865289;0.000103028;0.655451;0.000189837;4.31099e-06;0.9999;0.999999;./core_631/iter_freqdep_13_9_2016_144029_85365256
0.5;0.27;0.5;0.2;0.51;1000000;1.22738;0.800654;1.00529;5.18973e-06;0.865406;8.76865e-05;0.543081;0.000190959;3.79369e-06;0.9999;0.999997;./core_631/iter_freqdep_13_9_2016_144738_845969397
0.5;0.27;0.5;0.5;0.51;1000000;1.24205;0.824253;1.00893;3.42814e-06;0.85932;4.91452e-05;0.282006;0.000195224;2.43479e-06;0.9999;0.999994;./core_631/iter_freqdep_13_9_2016_145453_275460586
0.5;0.27;0.5;1;0.51;1000000;1.26173;0.857939;1.00477;-0;0.823656;-0;-0;0.000208291;8.10835e-09;0.9999;0.999988;./core_631/iter_freqdep_13_9_2016_150050_530375795
0.5;0.29;0.5;0.05;0.51;1000000;1.21954;0.788758;1.00248;6.08566e-06;0.867947;0.000113227;0.732134;0.000191141;4.51258e-06;0.9999;0.999999;./core_632/iter_freqdep_13_9_2016_142248_879463286
0.5;0.29;0.5;0.1;0.51;1000000;1.22267;0.793771;1.00479;5.75064e-06;0.868363;0.000104734;0.667871;0.000191674;4.24013e-06;0.9999;0.999998;./core_632/iter_freqdep_13_9_2016_142330_84525830
0.5;0.29;0.5;0.2;0.51;1000000;1.22877;0.803527;1.00888;5.11771e-06;0.868451;8.90615e-05;0.55266;0.00019281;3.73372e-06;0.9999;0.999997;./core_632/iter_freqdep_13_9_2016_142413_539473549
0.5;0.29;0.5;0.5;0.51;1000000;1.24577;0.830369;1.0167;3.44962e-06;0.860046;4.98156e-05;0.286127;0.000197485;2.44937e-06;0.9999;0.999992;./core_632/iter_freqdep_13_9_2016_142624_759297975
0.5;0.29;0.5;1;0.51;1000000;1.26844;0.868601;1.01726;-0;0.817182;-0;-0;0.00021255;8.34849e-09;0.9999;0.999985;./core_632/iter_freqdep_13_9_2016_143531_729631424
0.5;0.31;0.5;0.05;0.51;1000000;1.21971;0.789686;1.00343;6.00637e-06;0.870807;0.000115149;0.746497;0.000192992;4.44388e-06;0.9999;0.999999;./core_632/iter_freqdep_13_9_2016_144407_172357918
0.5;0.31;0.5;0.1;0.51;1140;1.23535;0.782192;1.00274;6.46349e-06;0.748872;4.99875e-05;0.680572;0.000107215;6.25499e-06;0.9999;0.999999;./core_632/iter_freqdep_13_9_2016_145303_422609014
0.5;0.31;0.5;0.2;0.51;1000000;1.23014;0.806405;1.01247;5.03648e-06;0.871652;9.04501e-05;0.56236;0.000194632;3.66692e-06;0.9999;0.999996;./core_632/iter_freqdep_13_9_2016_145304_152009010
0.5;0.31;0.5;0.5;0.51;1000000;1.24948;0.836496;1.02447;3.46874e-06;0.860839;5.04893e-05;0.290274;0.000199735;2.46221e-06;0.9999;0.999991;./core_632/iter_freqdep_13_9_2016_150144_23021751
0.5;0.31;0.5;1;0.51;1000000;1.27515;0.879352;1.02985;-0;0.81005;-0;-0;0.000217075;8.61101e-09;0.9999;0.999983;./core_632/iter_freqdep_13_9_2016_150921_799970326
0.5;0.33;0.5;0.05;0.51;1292;1.23175;0.778527;1.00263;6.64345e-06;0.753824;5.42709e-05;0.761217;0.000106078;6.49055e-06;0.9999;0.999999;./core_633/iter_freqdep_13_9_2016_142249_55304828
0.5;0.33;0.5;0.1;0.51;1000000;1.22379;0.796998;1.00851;5.56074e-06;0.874842;0.000108209;0.693277;0.00019529;4.08073e-06;0.9999;0.999998;./core_633/iter_freqdep_13_9_2016_142249_140277972
0.5;0.33;0.5;0.2;0.51;1000000;1.2315;0.809292;1.01605;4.94444e-06;0.875043;9.18528e-05;0.572181;0.000196421;3.59212e-06;0.9999;0.999996;./core_633/iter_freqdep_13_9_2016_142320_176998976
0.5;0.33;0.5;0.5;0.51;1000000;1.25319;0.842638;1.03225;3.48443e-06;0.861737;5.11664e-05;0.294448;0.000201967;2.4725e-06;0.9999;0.99999;./core_633/iter_freqdep_13_9_2016_142350_27260762
0.5;0.33;0.5;1;0.51;1000000;1.28186;0.890213;1.04257;-0;0.80221;-0;-0;0.000221904;8.89951e-09;0.9999;0.999981;./core_633/iter_freqdep_13_9_2016_142553_214753437
0.5;0.35;0.5;0.05;0.51;1000000;1.22002;0.791554;1.00531;5.82734e-06;0.87677;0.000119071;0.77595;0.000196648;4.29154e-06;0.9999;0.999999;./core_633/iter_freqdep_13_9_2016_143449_482530543
0.5;0.35;0.5;0.1;0.51;1000000;1.22432;0.798621;1.01037;5.45194e-06;0.878279;0.000109979;0.706273;0.000197064;3.9909e-06;0.9999;0.999998;./core_633/iter_freqdep_13_9_2016_144352_710544649
0.5;0.35;0.5;0.2;0.51;1031;1.25452;0.800068;1.01725;2.14055e-06;0.752962;1.39465e-05;0.582253;4.03992e-05;2.50552e-06;0.9999;0.999999;./core_633/iter_freqdep_13_9_2016_145245_941757639
0.5;0.35;0.5;0.5;0.51;1000000;1.25689;0.848798;1.04006;3.49525e-06;0.862786;5.18471e-05;0.298649;0.000204172;2.4792e-06;0.9999;0.999989;./core_633/iter_freqdep_13_9_2016_145247_495779390
0.5;0.35;0.5;1;0.51;1000000;1.28857;0.90121;1.05545;-0;0.793601;-0;-0;0.000227081;9.2184e-09;0.9999;0.999978;./core_633/iter_freqdep_13_9_2016_150122_710061063
0.5;0.37;0.5;0.05;0.51;1000000;1.22017;0.792496;1.00625;5.72603e-06;0.879902;0.000121072;0.791052;0.000198449;4.20674e-06;0.9999;0.999999;./core_634/iter_freqdep_13_9_2016_142248_183011684
0.5;0.37;0.5;0.1;0.51;1000000;1.22485;0.800251;1.01221;5.33237e-06;0.881878;0.000111771;0.71947;0.00019881;3.89319e-06;0.9999;0.999997;./core_634/iter_freqdep_13_9_2016_142317_414761695
0.5;0.37;0.5;0.2;0.51;1000000;1.23415;0.815098;1.02319;4.72161e-06;0.882529;9.47026e-05;0.592198;0.00019988;3.41392e-06;0.9999;0.999995;./core_634/iter_freqdep_13_9_2016_142347_264171093
0.5;0.37;0.5;0.5;0.51;1000000;1.26057;0.854982;1.04788;3.49933e-06;0.864044;5.25317e-05;0.302877;0.000206339;2.48091e-06;0.9999;0.999988;./core_634/iter_freqdep_13_9_2016_142556_193173584
0.5;0.37;0.5;1;0.51;766748;1.29527;0.909998;1.06574;-0;0.761453;-0;-0;0.000238975;1.00997e-08;0.9999;0.999975;./core_634/iter_freqdep_13_9_2016_143356_460689460
0.5;0.39;0.5;0.05;0.51;1000000;1.2203;0.793446;1.00718;5.61562e-06;0.883154;0.000123101;0.806413;0.000200231;4.11531e-06;0.9999;0.999999;./core_634/iter_freqdep_13_9_2016_144108_853123950
0.5;0.39;0.5;0.1;0.51;1000000;1.22535;0.801892;1.01406;5.2006e-06;0.885665;0.000113586;0.732872;0.000200526;3.78661e-06;0.9999;0.999997;./core_634/iter_freqdep_13_9_2016_144814_216388568
0.5;0.39;0.5;0.2;0.51;1000000;1.23544;0.818024;1.02676;4.58622e-06;0.886722;9.61509e-05;0.602399;0.000201536;3.30724e-06;0.9999;0.999995;./core_634/iter_freqdep_13_9_2016_145518_724319295
0.5;0.39;0.5;0.5;0.51;1000000;1.26424;0.861193;1.05573;3.49418e-06;0.865591;5.32204e-05;0.307133;0.000208452;2.47581e-06;0.9999;0.999987;./core_634/iter_freqdep_13_9_2016_150347_34269875
0.5;0.39;0.5;1;0.51;318224;1.30198;0.91755;1.07458;-0;0.710865;-0;-0;0.000258103;1.16561e-08;0.9999;0.999972;./core_634/iter_freqdep_13_9_2016_151234_656594968
0.5;0.41;0.5;0.05;0.51;1000000;1.22042;0.794406;1.00811;5.49478e-06;0.886551;0.000125159;0.82204;0.000201989;4.01628e-06;0.9999;0.999998;./core_635/iter_freqdep_13_9_2016_142249_304602719
0.5;0.41;0.5;0.1;0.51;1000000;1.22584;0.803546;1.0159;5.05439e-06;0.889682;0.000115424;0.746485;0.000202206;3.66952e-06;0.9999;0.999997;./core_635/iter_freqdep_13_9_2016_142330_246916149
0.5;0.41;0.5;0.2;0.51;1180;1.25862;0.810587;1.02983;2.41131e-06;0.770286;1.83583e-05;0.612867;4.95921e-05;2.60723e-06;0.9999;0.999998;./core_635/iter_freqdep_13_9_2016_142412_204540006
0.5;0.41;0.5;0.5;0.51;1000000;1.26789;0.867439;1.06361;3.47641e-06;0.867533;5.39137e-05;0.311417;0.000210491;2.46141e-06;0.9999;0.999986;./core_635/iter_freqdep_13_9_2016_142412_379661670
0.5;0.41;0.5;1;0.51;565;1.31429;0.92798;1.0868;-0;0.678887;-0;-0;0.000287598;1.46171e-08;0.9999;0.999965;./core_635/iter_freqdep_13_9_2016_142605_778206749
0.5;0.43;0.5;0.05;0.51;1463;1.23443;0.784177;1.00898;3.737e-06;0.768757;3.18994e-05;0.838151;6.34486e-05;3.936e-06;0.9999;0.999999;./core_635/iter_freqdep_13_9_2016_142606_894566872
0.5;0.43;0.5;0.1;0.51;1379;1.23949;0.793697;1.01589;6.28812e-06;0.773254;5.75722e-05;0.760428;0.000116902;5.8316e-06;0.9999;0.999998;./core_635/iter_freqdep_13_9_2016_142607_523406472
0.5;0.43;0.5;0.2;0.51;1246;1.25192;0.812451;1.03009;5.79776e-06;0.77717;5.17601e-05;0.623275;0.000124856;5.19084e-06;0.9999;0.999996;./core_635/iter_freqdep_13_9_2016_142608_49603263
0.5;0.43;0.5;0.5;0.51;1000000;1.27151;0.873726;1.07152;3.44124e-06;0.870021;5.46119e-05;0.315729;0.000212424;2.43422e-06;0.9999;0.999984;./core_635/iter_freqdep_13_9_2016_142610_989371013
0.5;0.43;0.5;1;0.51;606;1.34636;0.942251;1.10351;-0;0.680069;-0;-0;6.17515e-05;7.62767e-10;0.9999;0.999991;./core_635/iter_freqdep_13_9_2016_143304_349512782
0.5;0.45;0.5;0.05;0.51;1517;1.23294;0.784853;1.00906;7.78643e-06;0.772417;7.43637e-05;0.854231;0.000136168;7.1224e-06;0.9999;0.999999;./core_636/iter_freqdep_13_9_2016_142248_876674753
0.5;0.45;0.5;0.1;0.51;1000000;1.22673;0.806909;1.01956;4.70793e-06;0.898615;0.000119178;0.774363;0.00020543;3.39621e-06;0.9999;0.999996;./core_636/iter_freqdep_13_9_2016_142249_6350561
0.5;0.45;0.5;0.2;0.51;1000000;1.23906;0.826955;1.03744;4.04004e-06;0.902057;0.0001006;0.633802;0.000206067;2.88552e-06;0.9999;0.999993;./core_636/iter_freqdep_13_9_2016_142326_267521980
0.5;0.45;0.5;0.5;0.51;1016;1.29007;0.870302;1.07239;4.01409e-06;0.766348;2.98092e-05;0.320096;0.000135188;3.32488e-06;0.9999;0.999989;./core_636/iter_freqdep_13_9_2016_142402_886588211
0.5;0.45;0.5;1;0.51;659;1.3655;0.956557;1.12026;-0;0.681242;-0;-0;4.93308e-05;5.05454e-10;0.9999;0.999992;./core_636/iter_freqdep_13_9_2016_142404_22835806
0.5;0.47;0.5;0.05;0.51;1587;1.23353;0.786113;1.01042;5.86199e-06;0.776451;5.63878e-05;0.870754;0.000104293;5.50534e-06;0.9999;0.999999;./core_636/iter_freqdep_13_9_2016_142404_95232303
0.5;0.47;0.5;0.1;0.51;1524;1.24331;0.798405;1.02178;3.44628e-06;0.784263;3.19476e-05;0.788828;6.71912e-05;3.45652e-06;0.9999;0.999999;./core_636/iter_freqdep_13_9_2016_142404_229948806
0.5;0.47;0.5;0.2;0.51;1426;1.26308;0.821651;1.04283;2.33184e-06;0.793518;2.09738e-05;0.644693;5.39828e-05;2.39109e-06;0.9999;0.999998;./core_636/iter_freqdep_13_9_2016_142404_358308529
0.5;0.47;0.5;0.5;0.51;1123;1.31001;0.880212;1.08673;1.64355e-06;0.776637;1.19117e-05;0.324489;5.77038e-05;1.55427e-06;0.9999;0.999994;./core_636/iter_freqdep_13_9_2016_142404_490278312
0.5;0.47;0.5;1;0.51;731;1.3336;0.970825;1.13698;-0;0.682405;-0;-0;0.000418599;2.98875e-08;0.9999;0.999936;./core_636/iter_freqdep_13_9_2016_142404_593963681
0.5;0.49;0.5;0.05;0.51;1686;1.23299;0.787141;1.01114;8.26208e-06;0.781019;8.44844e-05;0.887449;0.000150985;7.31278e-06;0.999977;0.999998;./core_637/iter_freqdep_13_9_2016_142248_876401039
0.5;0.49;0.5;0.1;0.51;1633;1.24118;0.799882;1.02251;5.50826e-06;0.790827;5.6543e-05;0.803284;0.000111852;4.98175e-06;0.999999;0.999998;./core_637/iter_freqdep_13_9_2016_142249_22295691
0.5;0.49;0.5;0.2;0.51;1561;1.2547;0.82344;1.0424;6.03488e-06;0.803625;6.45939e-05;0.655494;0.000148977;5.14057e-06;0.9999;0.999994;./core_637/iter_freqdep_13_9_2016_142249_166265172
0.5;0.49;0.5;0.5;0.51;1273;1.30191;0.886583;1.09289;2.67303e-06;0.789096;2.22096e-05;0.328876;0.00010001;2.27112e-06;0.9999;0.99999;./core_637/iter_freqdep_13_9_2016_142249_302710845
0.5;0.49;0.5;1;0.51;846;1.33703;0.985003;1.15359;-0;0.683559;-0;-0;0.00123564;2.552e-07;0.999723;0.999801;./core_637/iter_freqdep_13_9_2016_142249_418973528
0.5;0.51;0.5;0.05;0.51;1868;1.23282;0.78837;1.01212;8.84146e-06;0.786493;9.45775e-05;0.904495;0.000166439;7.55023e-06;0.999942;0.999998;./core_637/iter_freqdep_13_9_2016_142249_503146423
0.5;0.51;0.5;0.1;0.51;1810;1.24065;0.80188;1.0242;6.66706e-06;0.798621;7.34899e-05;0.817993;0.000141477;5.70122e-06;0.999955;0.999997;./core_637/iter_freqdep_13_9_2016_142249_659684035
0.5;0.51;0.5;0.2;0.51;1774;1.25454;0.827186;1.04614;6.95873e-06;0.815987;8.1888e-05;0.666493;0.000184274;5.70073e-06;0.999955;0.999992;./core_637/iter_freqdep_13_9_2016_142249_813942024
0.5;0.51;0.5;0.5;0.51;1521;1.29655;0.893475;1.09995;5.5407e-06;0.805221;5.31849e-05;0.333266;0.000225678;4.2978e-06;0.999986;0.999978;./core_637/iter_freqdep_13_9_2016_142249_964708883
0.5;0.51;0.5;1;0.51;1296;1.34239;0.998892;1.16989;-0;0.684702;-0;-0;0.00292343;1.41174e-06;0.999008;0.999499;./core_637/iter_freqdep_13_9_2016_142250_203058850
0.5;0.53;0.5;0.05;0.51;52719;1.21289;0.807927;1.01391;4.96643e-07;0.999907;0.00913397;0.899552;0.0132677;1.53217e-05;0.99336;0.99986;./core_638/iter_freqdep_13_9_2016_142248_875753494
0.5;0.53;0.5;0.1;0.51;127780;1.2208;0.820092;1.027;8.57236e-07;0.999909;0.0117358;0.806782;0.0185452;3.13873e-05;0.99068;0.999613;./core_638/iter_freqdep_13_9_2016_142251_113466024
0.5;0.53;0.5;0.2;0.51;3289;1.25482;0.831569;1.05045;6.29087e-06;0.833896;8.4076e-05;0.677672;0.000185622;5.00352e-06;0.999896;0.999992;./core_638/iter_freqdep_13_9_2016_142256_544566316
0.5;0.53;0.5;0.5;0.51;2833;1.29819;0.901888;1.10959;5.55901e-06;0.831217;6.38743e-05;0.337711;0.000262513;4.17724e-06;0.999875;0.999973;./core_638/iter_freqdep_13_9_2016_142256_771171583
0.5;0.53;0.5;1;0.51;1986;1.33589;0.992737;1.16346;-0;0.68555;-0;-0;0.0552133;0.000525634;0.980161;0.990301;./core_638/iter_freqdep_13_9_2016_142256_979275380
0.5;0.55;0.5;0.05;0.51;19575;1.2128;0.808524;1.01443;2.11895e-06;0.999913;0.0183221;0.894122;0.0265069;6.09731e-05;0.986731;0.999709;./core_638/iter_freqdep_13_9_2016_142257_125683240
0.5;0.55;0.5;0.1;0.51;15582;1.22062;0.820914;1.02778;4.42206e-06;0.999917;0.0235568;0.795329;0.0370522;0.00012561;0.98129;0.999197;./core_638/iter_freqdep_13_9_2016_142258_24940664
0.5;0.55;0.5;0.2;0.51;10686;1.23456;0.84363;1.05103;1.42607e-05;0.999927;0.0334218;0.627426;0.0620801;0.000391509;0.967953;0.99739;./core_638/iter_freqdep_13_9_2016_142258_779421143
0.5;0.55;0.5;0.5;0.51;9300;1.26738;0.897822;1.09838;4.46897e-05;0.999941;0.039152;0.298804;0.12746;0.00219145;0.929516;0.987656;./core_638/iter_freqdep_13_9_2016_142259_339647939
0.5;0.55;0.5;1;0.51;2084;1.32996;0.986047;1.15638;-0;0.685832;-0;-0;0.104465;0.00196884;0.960702;0.981183;./core_638/iter_freqdep_13_9_2016_142259_853334007
0.5;0.57;0.5;0.05;0.51;12970;1.2127;0.809095;1.01492;5.92647e-06;0.999919;0.0274431;0.888768;0.0395395;0.000135524;0.980197;0.999549;./core_639/iter_freqdep_13_9_2016_142248_876784916
0.5;0.57;0.5;0.1;0.51;10237;1.22038;0.821679;1.02848;1.32863e-05;0.999925;0.0352946;0.784188;0.0552511;0.000280244;0.971956;0.998761;./core_639/iter_freqdep_13_9_2016_142249_530160474
0.5;0.57;0.5;0.2;0.51;7640;1.23343;0.844052;1.05125;4.54973e-05;0.999938;0.0500262;0.609161;0.092112;0.000874008;0.951653;0.996016;./core_639/iter_freqdep_13_9_2016_142250_88135605
0.5;0.57;0.5;0.5;0.51;7768;1.26173;0.893699;1.09347;0.000137777;0.999957;0.0575164;0.283776;0.182013;0.0046637;0.894371;0.982072;./core_639/iter_freqdep_13_9_2016_142250_555956072
0.5;0.57;0.5;1;0.51;2178;1.32452;0.979854;1.14983;-0;0.685576;-0;-0;0.148564;0.00415871;0.941651;0.97258;./core_639/iter_freqdep_13_9_2016_142250_973857079
0.5;0.59;0.5;0.05;0.51;10092;1.21259;0.809644;1.01538;1.29121e-05;0.999925;0.0365041;0.883468;0.0523807;0.000237753;0.973745;0.999381;./core_639/iter_freqdep_13_9_2016_142251_121789932
0.5;0.59;0.5;0.1;0.51;8117;1.22011;0.82239;1.02911;2.99198e-05;0.999933;0.0469618;0.773317;0.0731654;0.000493407;0.96266;0.998306;./core_639/iter_freqdep_13_9_2016_142251_652375358
0.5;0.59;0.5;0.2;0.51;6579;1.23221;0.844348;1.05131;0.000104856;0.999949;0.0664881;0.59182;0.121334;0.00153876;0.935218;0.994615;./core_639/iter_freqdep_13_9_2016_142252_81509594
0.5;0.59;0.5;0.5;0.51;7408;1.25643;0.889826;1.08882;0.000301811;0.999972;0.0750558;0.269945;0.231178;0.00784191;0.859407;0.976869;./core_639/iter_freqdep_13_9_2016_142252_450759280
0.5;0.59;0.5;1;0.51;2265;1.31949;0.974106;1.14375;-0;0.684816;-0;-0;0.188164;0.00695504;0.923037;0.964439;./core_639/iter_freqdep_13_9_2016_142252_837649153
0.5;0.61;0.5;0.05;0.51;8497;1.21246;0.81017;1.01582;2.40015e-05;0.99993;0.0455054;0.878219;0.0650359;0.000366575;0.967372;0.999206;./core_640/iter_freqdep_13_9_2016_142302_823435818
0.5;0.61;0.5;0.1;0.51;7026;1.21981;0.823049;1.02968;5.66601e-05;0.99994;0.0585563;0.762708;0.0907955;0.00076336;0.953398;0.997833;./core_640/iter_freqdep_13_9_2016_142303_253376136
0.5;0.61;0.5;0.2;0.51;6169;1.23092;0.84453;1.05121;0.000200623;0.999959;0.0827891;0.575352;0.149719;0.00237859;0.918657;0.993195;./core_640/iter_freqdep_13_9_2016_142303_640099145
0.5;0.61;0.5;0.5;0.51;7416;1.25147;0.886199;1.08442;0.0005467;0.999985;0.0917843;0.25713;0.275508;0.0115948;0.824673;0.972026;./core_640/iter_freqdep_13_9_2016_142303_998725325
0.5;0.61;0.5;1;0.51;2348;1.31483;0.968757;1.13809;-0;0.683583;-0;-0;0.223818;0.0102423;0.904886;0.956719;./core_640/iter_freqdep_13_9_2016_142304_389287588
0.5;0.63;0.5;0.05;0.51;7497;1.21233;0.810674;1.01623;4.00554e-05;0.999936;0.0544454;0.873022;0.0775073;0.000520911;0.961073;0.999024;./core_640/iter_freqdep_13_9_2016_142304_645859394
0.5;0.63;0.5;0.1;0.51;6365;1.21947;0.823659;1.03019;9.57048e-05;0.999947;0.0700722;0.752361;0.108136;0.00108805;0.944168;0.997346;./core_640/iter_freqdep_13_9_2016_142305_33026451
0.5;0.63;0.5;0.2;0.51;5942;1.22957;0.844613;1.05097;0.000340349;0.999968;0.0989058;0.559714;0.177237;0.00338503;0.901982;0.991766;./core_640/iter_freqdep_13_9_2016_142305_387396707
0.5;0.63;0.5;0.5;0.51;7608;1.24682;0.882812;1.08028;0.000877587;0.999996;0.107721;0.245183;0.315504;0.0158099;0.790209;0.967521;./core_640/iter_freqdep_13_9_2016_142305_747457455
0.5;0.63;0.5;1;0.51;2423;1.31051;0.963768;1.13281;-0;0.681913;-0;-0;0.256001;0.0139251;0.887218;0.949379;./core_640/iter_freqdep_13_9_2016_142306_157429293
0.5;0.65;0.5;0.05;0.51;6815;1.21218;0.811157;1.01662;6.18731e-05;0.999941;0.0633225;0.867877;0.0897969;0.000699615;0.954847;0.998835;./core_641/iter_freqdep_13_9_2016_142302_827369100
0.5;0.65;0.5;0.1;0.51;5973;1.21909;0.824222;1.03064;0.000149121;0.999953;0.0815056;0.742269;0.125186;0.00146588;0.934968;0.996844;./core_641/iter_freqdep_13_9_2016_142303_216634805
0.5;0.65;0.5;0.2;0.51;5822;1.22817;0.844608;1.05062;0.000530788;0.999976;0.114816;0.54486;0.203865;0.00454951;0.885205;0.990338;./core_641/iter_freqdep_13_9_2016_142303_566228506
0.5;0.65;0.5;0.5;0.51;8195;1.24247;0.879652;1.07639;0.00129596;0.9999;0.122888;0.233986;0.351616;0.0203929;0.756049;0.963331;./core_641/iter_freqdep_13_9_2016_142303_901592945
0.5;0.65;0.5;1;0.51;2494;1.30649;0.959103;1.12788;-0;0.67984;-0;-0;0.285116;0.0179243;0.870048;0.942387;./core_641/iter_freqdep_13_9_2016_142304_357003132
0.5;0.67;0.5;0.05;0.51;6327;1.21202;0.81162;1.01699;9.01925e-05;0.999946;0.0721345;0.862787;0.101906;0.00090174;0.948689;0.99864;./core_641/iter_freqdep_13_9_2016_142304_525664418
0.5;0.67;0.5;0.1;0.51;5699;1.21869;0.82474;1.03103;0.000218829;0.999959;0.0928506;0.732432;0.141939;0.00189464;0.925796;0.996331;./core_641/iter_freqdep_13_9_2016_142304_886527899
0.5;0.67;0.5;0.2;0.51;5762;1.22673;0.844526;1.05016;0.000777844;0.999983;0.1305;0.530744;0.22959;0.00586295;0.868339;0.988916;./core_641/iter_freqdep_13_9_2016_142305_223720326
0.5;0.67;0.5;0.5;0.51;8638;1.2384;0.876709;1.07273;0.00180054;0.9999;0.137313;0.223443;0.384248;0.025261;0.722226;0.959435;./core_641/iter_freqdep_13_9_2016_142305_543002610
0.5;0.67;0.5;1;0.51;2557;1.30273;0.954733;1.12326;-0;0.6774;-0;-0;0.311515;0.0221741;0.853388;0.935713;./core_641/iter_freqdep_13_9_2016_142306_15273557
0.5;0.69;0.5;0.05;0.51;5978;1.21185;0.812064;1.01734;0.000125695;0.999951;0.0808795;0.857752;0.113835;0.0011265;0.942599;0.99844;./core_642/iter_freqdep_13_9_2016_142302_849341133
0.5;0.69;0.5;0.1;0.51;5516;1.21827;0.825216;1.03136;0.000306612;0.999965;0.104102;0.722845;0.158394;0.0023726;0.916652;0.995808;./core_642/iter_freqdep_13_9_2016_142303_176613050
0.5;0.69;0.5;0.2;0.51;5745;1.22526;0.844379;1.04961;0.00108652;0.99999;0.145936;0.517323;0.2544;0.00731593;0.8514;0.987509;./core_642/iter_freqdep_13_9_2016_142303_491864502
0.5;0.69;0.5;0.5;0.51;9149;1.2346;0.87397;1.06929;0.00238807;0.9999;0.151024;0.213474;0.41376;0.0303469;0.688764;0.955811;./core_642/iter_freqdep_13_9_2016_142303_797379434
0.5;0.69;0.5;1;0.51;2612;1.29922;0.950632;1.11892;-0;0.674627;-0;-0;0.335499;0.0266198;0.837245;0.92933;./core_642/iter_freqdep_13_9_2016_142304_343016507
0.5;0.71;0.5;0.05;0.51;5704;1.21167;0.812489;1.01766;0.000169006;0.999955;0.0895555;0.852774;0.125586;0.00137263;0.936573;0.998234;./core_642/iter_freqdep_13_9_2016_142304_513339949
0.5;0.71;0.5;0.1;0.51;5393;1.21781;0.825653;1.03165;0.000414108;0.99997;0.115255;0.713503;0.174547;0.0028979;0.907535;0.995277;./core_642/iter_freqdep_13_9_2016_142304_839583004
0.5;0.71;0.5;0.2;0.51;5769;1.22378;0.844177;1.04898;0.00146092;0.999996;0.161106;0.504555;0.27829;0.00889878;0.834401;0.986123;./core_642/iter_freqdep_13_9_2016_142305_154646862
0.5;0.71;0.5;0.5;0.51;9710;1.23105;0.871422;1.06606;0.0030539;0.9999;0.164052;0.204013;0.440474;0.035593;0.655688;0.952439;./core_642/iter_freqdep_13_9_2016_142305_479513264
0.5;0.71;0.5;1;0.51;2662;1.29594;0.946774;1.11484;-0;0.671553;-0;-0;0.35733;0.0312156;0.821622;0.923217;./core_642/iter_freqdep_13_9_2016_142305_952421304
0.5;0.73;0.5;0.05;0.51;5494;1.21149;0.812896;1.01796;0.000220699;0.99996;0.0981611;0.847854;0.13716;0.00163937;0.930609;0.998024;./core_643/iter_freqdep_13_9_2016_142302_816593186
0.5;0.73;0.5;0.1;0.51;5311;1.21734;0.826052;1.03189;0.000542809;0.999975;0.126305;0.704404;0.190394;0.00346866;0.898445;0.994739;./core_643/iter_freqdep_13_9_2016_142303_141665238
0.5;0.73;0.5;0.2;0.51;6009;1.22229;0.843928;1.04829;0.00190427;0.9999;0.175994;0.492394;0.301266;0.0106031;0.817356;0.984761;./core_643/iter_freqdep_13_9_2016_142303_457279564
0.5;0.73;0.5;0.5;0.51;10308;1.22772;0.869052;1.06303;0.00379248;0.9999;0.176429;0.195006;0.464678;0.0409513;0.623014;0.9493;./core_643/iter_freqdep_13_9_2016_142303_773945487
0.5;0.73;0.5;1;0.51;2706;1.29285;0.94314;1.111;-0;0.668212;-0;-0;0.377238;0.0359233;0.80652;0.917353;./core_643/iter_freqdep_13_9_2016_142304_288572923
0.5;0.75;0.5;0.05;0.51;5329;1.21129;0.813285;1.01825;0.000281295;0.999964;0.106694;0.842993;0.148558;0.00192584;0.924706;0.99781;./core_643/iter_freqdep_13_9_2016_142304_512772447
